DATAFLOW,LAST UPDATE,freq,unit,hazard,wst_oper,waste,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NL,2012,47549098,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NL,2014,59346237,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NL,2016,64318486,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NL,2018,70517861,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NL,2020,51194510,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NO,2004,2426965,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NO,2006,2261809,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NO,2008,2389539,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NO,2010,2170302,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NO,2012,1299791,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NO,2014,1993424,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NO,2016,2149433,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NO,2018,5206693,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,NO,2020,5937042,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PL,2004,26785661,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PL,2006,29376060,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PL,2008,29485630,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PL,2010,32711931,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PL,2012,40757479,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PL,2014,45482177,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PL,2016,45634094,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PL,2018,41521106,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PL,2020,34800212,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PT,2004,11114678,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PT,2006,13558105,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PT,2008,6983292,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PT,2010,4503537,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PT,2012,3863740,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PT,2014,3929735,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PT,2016,3351372,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PT,2018,3546807,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,PT,2020,3816460,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RO,2004,203072081,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RO,2006,157065057,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RO,2008,148947057,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RO,2010,189948310,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RO,2012,237007942,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RO,2014,162638120,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RO,2016,165280996,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RO,2018,190964310,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RO,2020,127499016,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RS,2010,32553589,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RS,2012,54180323,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RS,2014,48103634,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RS,2016,46709091,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RS,2018,48861165,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,RS,2020,55664331,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SE,2004,64668724,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SE,2006,65036880,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SE,2008,63036015,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SE,2010,87540875,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SE,2012,124963562,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SE,2014,137850865,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SE,2016,104549433,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SE,2018,101676401,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SE,2020,114328772,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SI,2004,1542112,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SI,2006,1726256,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SI,2008,1873181,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SI,2010,1436041,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SI,2012,638659,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SI,2014,498902,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SI,2016,333473,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SI,2018,310136,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SI,2020,360031,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SK,2004,4936380,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SK,2006,7106332,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SK,2008,4715456,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SK,2010,3812224,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SK,2012,4059354,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SK,2014,3817228,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SK,2016,3784554,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SK,2018,3412554,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,SK,2020,3034918,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,TR,2004,46648381,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,TR,2006,39545677,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,TR,2008,45379988,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,TR,2012,53826965,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,TR,2018,85701812,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,TR,2020,103694785,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,UK,2004,125781939,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,UK,2006,127196875,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,UK,2008,116272563,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,UK,2010,83746103,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,UK,2012,79758397,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,UK,2014,77643509,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,UK,2016,77726540,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,UK,2018,76533796,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,XK,2016,395251,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L_OTH,TOTAL,XK,2020,2409143,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,AL,2014,140093,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,AT,2004,0,s
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,AT,2006,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,AT,2008,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,AT,2010,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,AT,2012,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,AT,2014,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,AT,2016,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,AT,2018,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,AT,2020,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BE,2004,0,e
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BE,2006,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BE,2008,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BE,2010,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BE,2012,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BE,2014,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BE,2016,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BE,2018,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BE,2020,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BG,2004,103151,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BG,2006,35128,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BG,2008,7382,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BG,2010,2713419,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BG,2012,193388,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BG,2014,409514,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BG,2016,13100240,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BG,2018,13276676,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,BG,2020,28126970,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CY,2004,95193,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CY,2006,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CY,2008,61200,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CY,2010,1199,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CY,2012,174,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CY,2014,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CY,2016,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CY,2018,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CY,2020,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CZ,2004,94458,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CZ,2006,16617,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CZ,2008,5772,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CZ,2010,117929,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CZ,2012,42300,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CZ,2014,16191,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CZ,2016,4060,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CZ,2018,,bc
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,CZ,2020,,c
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DE,2004,892096,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DE,2006,802017,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DE,2008,223342,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DE,2010,78572,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DE,2012,82333,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DE,2014,121926,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DE,2016,146664,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DE,2018,114742,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DE,2020,64640,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DK,2008,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DK,2010,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DK,2012,81190,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DK,2014,87692,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DK,2016,88454,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DK,2018,1263,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,DK,2020,1056,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EE,2004,4017,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EE,2006,221300,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EE,2008,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EE,2010,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EE,2012,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EE,2014,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EE,2016,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EE,2018,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EE,2020,371,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EL,2004,653128,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EL,2006,3213919,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EL,2008,2653234,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EL,2010,1534380,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EL,2012,1942781,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EL,2014,1607626,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EL,2016,1563998,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EL,2018,1479819,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EL,2020,284697,p
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,ES,2004,2791767,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,ES,2006,2118373,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,ES,2008,254968,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,ES,2010,36007,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,ES,2012,470213,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,ES,2014,20239,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,ES,2016,4006,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,ES,2018,6034,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,ES,2020,12353,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU27_2020,2004,26920000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU27_2020,2006,25740000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU27_2020,2008,21200000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU27_2020,2010,93850000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU27_2020,2012,100020000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU27_2020,2014,116780000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU27_2020,2016,132500000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU27_2020,2018,135830000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU27_2020,2020,161940000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU28,2004,41610000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU28,2006,41250000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_OTH,TOTAL,EU28,2008,37660000,
